500
86 4
-943 977 362
97 693 235
-260 -310 394
465 -535 8
912 -758 392
908 708 962
87 -902 850
-726 569 796
793 290 576
534 -226 878
-970 471 107
-952 20 753
-662 -310 408
-407 370 748
-501 -560 759
-594 173
-189 759
-582 -558
918 325
-615 183
259 661
343 290
-474 539
172 -282

28 8
-290 -667 189
-873 -892 523
430 320 629
43 -591 280
-887 301 925
959 -644 332
-254 -664 762
483 858 927
-125 733 869
-830 -315 402
47 -244 515
-81 129 442
780 -310 455
470 -980 802
-463 -216 296
422 101 704
554 -738 762
711 -570 834
-970 -175 193
124 908 861
-652 625 932
-390 -936 445
854 407 754
-712 -727 993
706 -782 362
566 483 788
-88 700 183
-842 -240 41
-388 -392
777 618
-67 930
-693 591
267 -460
-117 -825
-492 -39
-339 -478

99 3
-441 601 792
577 468 786
682 532 623
42 254 922
377 62 96
40 456 420
227 -749 17
13 -658 432
-832 -745 464
-206 -404 97
766 -671 783
799 43 481
-833 3 76
194 -9 431
-404 -846 181
509 -934 809
-730 70 838
851 996 437
-669 632 852
-674 -659 349
935 417 300
580 -534 664
262 -950 205
986 -113 575
-677 889 518
685 -797 63
-485 -745 612
576 -74 987
967 555 594
690 285 401
354 -431 73
-434 349 998
-874 -171 57
-212 296 31
502 622 774
353 868 433
-68 311 968
511 324 700
-725 32 216
-972 333 556
252 144 274
-481 494 279
715 -579 81
685 941 724
367 268 374
-652 -433 398
-987 -143 907
442 -700 774
-149 -877 311
101 714 992
-901 -697 750
947 50 100
-717 -395 378
666 -599 571
288 -161 519
-688 -448 775
-328 441 433
-254 426 384
-220 -382 523
690 -545 579
-108 524 984
667 931 289
981 -838 125
-729 -72 652
-825 462 998
-360 -521 953
-694 693 146
-145 487 402
776 832 244
-379 -884 626
-394 656 895
-124 -658 934
993 -127 714
463 243 276
766 -423 102
366 -293 985
448 -176 971
-760 -166 532
224 38 552
-789 -529 181
-754 -781 300
830 -758 764
714 -838 726
485 275 838
-666 -818 993
-748 896 741
-117 -771 62
245 -688 32
-676 -169 311
-111 563 457
-462 643 349
925 -62 132
-514 462 893
556 -615 781
248 334 932
235 913 413
20 -847 985
-238 -290 204
-446 -794 145
864 -762
-174 792
-827 872

23 1
-613 912 761
-855 536 638
86 -694 470
-545 176 845
-158 821 822
-318 924 147
391 492 457
-416 -599 430
802 -614 451
403 -549 514
108 -340 55
408 -773 233
705 763 986
788 752 995
-323 -869 408
810 367 773
-333 788 527
142 804 408
266 -655 849
-513 -682 313
387 720 102
-858 587 7
493 -685 17
114 913

5 7
935 731 950
947 -986 90
-390 -310 440
-60 888 196
-629 957 224
-384 538
-15 -535
977 681
638 220
499 -874
187 905
-451 -667

17 3
-193 -624 170
531 405 654
-187 -114 371
129 789 245
39 -976 929
-42 948 810
2 -468 603
-777 307 648
97 -716 224
-90 -471 652
-694 416 930
763 774 417
945 -323 490
747 -297 693
-778 -425 893
912 -218 147
-175 -833 112
-891 -581
635 955
-308 -967

94 4
-355 -286 604
150 758 674
-497 -340 80
589 385 647
630 742 957
-3 482 127
782 709 153
-501 97 119
-25 -976 808
-167 -595 596
-989 93 306
-673 -908 616
345 68 333
-558 -904 752
-661 891 487
-780 -384 875
902 -77 733
598 -913 731
424 -670 629
-853 812 764
-325 -106 535
846 -486 584
-894 -96 574
177 154 559
-947 -669 396
-937 166 19
-739 200 110
-366 -824 722
-973 -955 127
660 -873 333
-224 -936 878
-509 619 353
-360 462 218
630 645 320
347 -194 957
405 -817 427
-253 559 851
854 392 197
794 44 75
237 -394 27
-291 64 590
706 -743 140
-668 -718 694
-455 628 398
982 594 185
588 -305 247
658 659 917
20 -244 316
-675 -535 880
-503 91 492
-411 72 588
-686 -254 523
-638 670 622
909 296 338
112 618 413
-881 789 247
723 -629 156
-500 538 236
-730 804 544
425 176 466
-265 -472 786
-300 -182 350
-503 301 538
293 820 265
-862 377 634
-849 596 888
-201 619 402
-554 -468 863
-803 242 445
397 533 767
-774 668 471
146 150 641
88 682 908
454 -99 474
-412 -281 50
-505 898 490
408 -652 40
485 -12 54
-52 -440 217
-45 -254 242
-672 533 14
58 932 614
640 1 273
808 -187 420
-875 199 244
639 -788 598
736 627 293
646 297 638
-117 -540 372
690 532 204
-36 -491 337
954 339 838
-755 -587 250
490 586 656
691 820
70 987
-779 -563
-172 -990

2 2
-897 -762 979
-415 164 98
820 -379
976 -148

45 9
166 -269 710
-110 397 287
-164 -938 955
-196 -624 98
51 465 97
647 848 728
762 -762 480
280 -569 891
117 -34 596
-763 386 87
381 -335 100
-108 -377 154
-248 -836 755
-105 816 83
145 -675 635
828 -49 660
561 981 419
73 537 618
-960 -2 637
-198 -269 503
126 211 899
-777 991 683
-865 432 269
-390 941 761
530 -426 470
-838 336 170
-391 699 530
674 903 193
754 854 991
-372 717 743
243 346 12
-329 607 765
887 -417 458
313 222 202
-267 -131 426
210 -626 246
569 580 902
878 39 730
712 -364 241
249 -659 723
-708 -860 521
-825 564 312
698 -971 594
-366 -289 905
401 833 944
232 -187
-156 -254
94 477
985 -868
-580 -364
-441 -602
998 398
-209 537
476 -542

57 7
417 6 106
577 -682 878
940 -130 239
-688 -30 347
-902 31 330
-982 -85 647
340 -147 746
7 792 841
-610 185 716
663 -554 79
683 85 181
-366 432 988
24 996 987
-455 47 170
988 860 437
-466 -249 810
-245 233 544
504 -695 263
-650 232 518
558 339 151
653 -987 814
-252 810 757
315 211 155
758 -582 466
726 -67 159
160 351 593
-559 292 548
618 378 950
-800 721 903
196 727 85
-487 -323 28
218 -480 318
-447 631 431
519 287 30
-763 622 952
677 -711 123
475 380 824
-209 291 492
94 588 994
-913 45 428
398 129 804
-675 -227 740
-261 246 804
632 452 649
-596 -216 797
224 -274 329
197 877 992
-557 536 645
931 769 773
-658 -654 697
831 246 439
968 -958 175
160 -434 271
-174 -231 399
-454 119 643
-769 -120 715
-282 -8 793
893 -183
640 -338
-237 229
721 -213
873 614
307 -322
884 -985

86 9
330 590 705
-713 -497 559
925 -212 807
-115 75 968
633 508 615
155 190 522
150 597 110
621 -455 633
883 34 781
-592 -597 954
-491 965 189
76 559 336
-494 -13 692
205 -153 944
127 -531 704
-893 134 844
-507 -305 626
497 -187 690
-131 623 56
-952 -303 680
-802 -977 521
-398 -924 336
433 -512 261
-431 -599 733
-496 306 159
-263 -835 9
396 164 174
-815 -385 963
-358 610 129
-264 -927 243
-377 490 560
340 405 832
140 937 652
-517 -328 782
532 752 647
124 529 37
-916 438 983
-844 -911 848
89 473 794
-361 407 327
477 597 860
-421 363 473
593 242 901
-464 -774 232
980 627 460
-535 293 87
55 -565 211
122 -744 907
863 -25 562
-355 -209 252
743 27 754
980 -825 352
220 196 708
862 -267 673
458 180 482
31 -504 190
-198 -893 721
-647 -740 248
630 -3 44
-797 94 292
-825 -233 857
-963 147 327
489 855 462
-504 -142 112
366 -367 126
-694 17 683
392 -754 675
-711 -97 368
388 -550 276
-80 862 676
736 72 721
619 749 678
-986 -857 771
-726 -696 489
-527 -124 76
355 660 416
426 -145 572
450 -580 601
986 177 274
-257 264 154
-248 -623 191
8 342 791
44 487 755
-204 -61 156
-309 -6 558
-300 749 511
-889 874
-988 220
-901 -317
-431 186
-711 -589
343 -336
931 706
354 -101
-454 41

64 3
-189 -714 572
503 4 367
535 208 78
-940 -612 820
-148 -771 367
-318 774 845
783 798 671
410 -389 90
645 235 854
-793 697 228
115 -155 612
-825 891 502
743 538 466
-983 193 270
10 995 481
712 -322 186
182 -682 651
208 580 731
629 -467 927
984 -5 537
601 719 516
411 185 30
558 -877 827
958 313 28
43 719 288
366 898 334
310 455 285
689 914 372
633 404 980
-513 -130 686
-799 -506 672
316 351 16
79 639 277
467 -475 493
55 119 316
243 195 854
-23 -366 638
654 792 341
224 -439 554
-801 206 437
-596 -591 496
48 573 541
-76 -893 92
-706 -777 243
760 -522 239
788 445 257
-186 908 81
-373 -467 543
722 368 133
938 -206 208
-684 -863 241
484 -812 728
-182 541 838
813 -328 526
-267 -723 120
-238 848 922
-850 -117 155
-681 887 306
118 715 546
394 -823 252
208 -777 191
520 -110 264
-935 -193 167
218 66 575
-61 -348
873 -690
-840 455

36 1
435 -936 676
249 661 556
444 -824 617
797 139 527
-946 155 348
681 -254 606
-468 -533 595
884 962 472
-255 628 504
291 -227 287
972 318 216
975 -373 850
547 -145 919
697 340 602
626 -759 46
-640 815 528
804 251 789
421 -793 294
-914 113 192
418 259 536
978 402 859
592 -739 501
210 135 99
61 -799 779
766 233 844
-506 -501 564
-968 -313 352
-726 -471 527
593 656 324
220 505 178
1 -107 415
526 763 245
121 -659 32
-630 -260 187
-392 -23 318
683 171 269
578 378

88 3
-46 254 12
116 717 278
218 -153 886
727 422 851
565 325 727
-684 154 897
-429 917 978
993 -515 76
-201 -523 646
-566 58 868
-591 555 798
-902 -326 475
654 449 993
307 961 975
-508 -29 796
-918 941 754
852 -426 346
-36 146 535
-589 -228 728
-502 -970 866
-970 -619 35
-665 219 717
810 395 880
-823 -701 284
239 531 627
259 66 462
217 -139 558
991 -111 769
265 259 779
-864 -633 817
-419 -638 512
487 662 886
-40 349 532
904 -416 968
-554 -796 741
849 176 923
-790 303 482
706 -93 429
365 78 224
-643 -91 544
-857 345 321
-120 -437 647
840 504 583
347 -673 182
969 942 817
161 -141 199
261 407 199
695 42 805
-208 510 376
161 -384 446
-200 738 758
89 -44 471
701 -136 993
-955 -170 625
442 -777 43
562 697 998
-224 -348 61
484 706 732
-744 -476 567
-309 18 928
921 -217 853
791 -105 742
396 -117 821
-401 -560 184
656 23 406
210 559 997
-365 37 99
400 -670 4
-375 309 544
659 -248 391
387 -144 571
-498 200 810
528 -606 505
447 768 350
943 -645 59
300 506 343
852 -269 439
853 391 736
-943 -90 745
-396 785 448
-85 -634 158
-701 -648 465
-260 -800 428
-173 -248 941
731 -3 712
-803 396 883
-235 257 722
215 -632 409
-360 193
-553 52
-125 -931

20 5
468 -181 37
606 -761 332
462 332 400
-549 -348 19
902 877 276
-136 -314 908
301 -722 423
104 -660 371
509 191 20
-619 -67 705
-995 -764 842
572 -799 430
-443 -623 626
523 430 691
37 284 601
-51 -239 984
-221 23 20
329 -852 608
-548 -932 230
730 149 88
710 -130
-18 -407
819 283
-425 -915
-745 -162

81 5
390 -798 699
-867 -835 241
-30 -837 906
-281 774 267
879 755 100
-258 -29 910
-939 992 824
-562 908 961
-46 -547 850
-344 -432 507
126 -7 760
-39 -894 869
369 -866 230
-502 -922 51
46 328 445
756 -929 805
-740 -599 520
226 116 420
-678 273 745
-874 163 432
949 -207 294
-658 -579 333
-249 442 343
902 731 493
-604 378 661
341 -227 879
-614 66 934
6 -676 632
-800 481 693
333 -589 580
579 -261 4
-416 817 137
867 -493 7
-226 -18 310
252 906 616
-908 201 926
-272 482 885
-820 654 545
-741 -829 732
-885 536 401
349 -437 341
954 432 332
-24 106 543
605 -798 842
-353 -867 601
370 429 126
-59 -83 109
-825 -921 899
-898 -164 731
586 -985 701
833 342 61
-432 870 939
207 -581 163
-647 -439 747
415 581 530
-861 -662 862
879 -705 624
-112 755 380
-703 -877 982
942 -429 955
-117 -328 912
268 -617 579
-77 -775 415
95 281 851
81 50 856
-576 363 303
-369 503 860
200 -165 224
-22 337 871
-488 -541 781
-812 -631 395
-831 583 960
-224 563 668
-624 162 605
890 -179 338
660 638 864
830 55 660
-596 870 530
-402 648 368
-338 847 128
-144 -477 857
-407 -779
-499 -419
-321 -859
-328 950
856 -721

97 4
201 63 902
-536 521 114
13 -696 350
113 -636 150
101 297 25
268 -694 810
-2 724 939
339 847 209
-973 683 585
-12 -412 120
793 -879 859
413 283 196
-384 -976 539
-747 -818 235
79 -281 909
521 604 785
-113 -576 581
-484 -321 547
28 868 195
-329 -352 977
375 515 485
-33 412 622
521 900 673
776 -873 997
484 220 505
293 373 612
-684 693 906
844 -855 756
956 232 545
-884 407 88
-711 -786 994
-894 507 650
-534 810 684
527 467 370
258 626 93
20 243 98
592 -212 284
953 -604 81
210 -706 861
550 -765 230
862 908 515
-47 550 901
-777 -205 677
433 779 198
344 296 959
-437 -885 650
981 -183 717
-872 -706 248
-19 -832 483
656 32 169
327 986 615
-546 -515 274
634 -497 138
-542 -172 506
-569 144 868
-311 954 722
-683 -355 764
-153 -959 991
790 -589 166
-592 876 167
-130 573 367
-616 27 52
543 -86 162
932 -247 861
-24 22 537
-433 190 262
-402 -876 317
-362 106 635
-194 760 258
418 13 933
742 378 324
62 -448 11
473 -252 164
407 -130 947
183 -819 738
507 -772 622
790 -16 272
925 -454 410
-714 574 944
228 979 722
-899 -721 796
-261 -168 895
142 -185 982
769 -648 974
-587 -735 740
304 -879 736
-756 45 312
479 -693 562
348 901 923
-960 327 590
-224 391 697
-570 855 525
395 895 153
-961 791 234
758 375 569
-335 273 216
942 -97 22
292 774
-535 188
-982 -588
194 836

61 8
-840 326 253
129 158 163
-601 -738 78
-895 600 860
657 876 300
-571 -452 666
-919 -484 480
-933 -612 904
612 650 345
614 511 708
514 727 284
9 -6 479
937 -113 342
-189 -6 646
981 -700 612
-164 131 545
-138 824 270
111 426 283
-809 698 10
23 -366 310
-98 101 316
675 -782 348
11 639 428
-506 683 992
-101 877 712
-953 101 723
-528 -667 435
447 488 274
193 426 426
-328 715 15
-32 630 493
-563 -888 809
153 598 260
492 187 907
398 903 841
-909 -290 156
30 -212 426
425 953 790
-588 -527 805
-412 667 238
687 867 43
108 -331 347
-672 -972 361
-887 432 226
362 333 816
894 40 913
-799 -468 864
356 283 175
-950 709 140
-119 -428 334
251 -706 831
10 404 482
-43 -354 846
769 31 643
-84 -267 521
245 -53 838
-979 -607 385
822 -509 795
-143 -403 218
-578 713 299
1000 -762 489
783 877
816 305
921 -856
-448 985
973 822
171 580
25 152
618 -435

63 8
-911 874 228
327 -983 735
69 606 557
-598 43 456
-972 -597 341
879 -741 308
-920 258 693
244 -870 38
401 827 526
911 -590 772
-252 -619 500
360 701 240
958 -957 525
568 -980 406
-436 -757 53
-76 431 339
-289 585 88
-457 -245 639
-642 865 459
-74 101 75
896 -917 225
-304 857 853
434 -330 346
-265 -347 231
970 141 547
-111 672 197
-969 491 689
-437 634 691
-693 776 706
236 -321 981
-747 -176 840
623 -132 595
456 424 564
-360 -32 210
-379 36 244
-889 -91 458
-267 -471 585
93 -642 611
-426 -207 691
-246 -409 929
-499 -393 21
67 540 82
-431 -342 664
-380 66 533
901 248 144
-419 -424 414
308 -693 104
430 377 145
-318 959 455
-17 534 352
-731 -685 303
-587 -4 446
866 134 211
689 -223 569
-891 -216 166
-99 -759 838
-768 -48 175
-345 -844 894
668 -480 690
-695 501 701
681 -590 396
455 942 292
-948 -289 135
-911 560
142 -493
-268 -608
-562 -357
790 982
538 595
855 -996
716 -283

20 4
472 519 592
-783 -977 50
-657 230 635
-728 576 69
657 -235 26
-782 390 494
-718 246 84
133 309 834
-427 934 328
829 656 905
-922 -327 184
864 400 998
969 -67 41
-686 19 690
21 359 622
-615 921 349
-948 -394 180
-84 -329 250
112 -826 29
876 174 48
-458 -930
164 427
-487 -163
-154 -746

40 2
130 48 438
-651 745 266
497 239 663
-98 -284 663
-230 -891 278
-472 986 745
266 121 52
236 -511 489
910 -582 285
-461 -78 805
694 -221 190
20 276 746
321 11 484
379 -758 261
691 946 95
534 -412 226
-633 -873 18
97 235 546
118 -762 550
938 -853 226
554 736 244
-630 505 328
347 375 11
367 609 632
159 -681 163
-477 -795 475
-50 374 149
135 -500 161
162 494 898
74 774 249
-799 39 1
888 559 101
660 717 528
912 941 509
-509 468 194
228 -220 139
662 830 735
-607 250 828
609 164 116
641 367 241
876 -867
-273 -563

65 3
-605 18 54
107 -152 224
-280 -145 317
-103 -983 696
-2 241 904
702 845 884
-295 428 103
118 -794 607
506 -667 272
776 26 252
-265 96 959
-853 46 583
-233 -795 261
-157 302 451
-331 820 21
533 -847 750
-423 -860 528
633 -333 477
746 66 646
804 657 976
-987 247 416
904 -462 645
-523 -515 437
-166 -882 253
-817 536 503
-82 361 687
612 87 805
916 -957 679
602 448 902
935 898 762
-424 -715 839
882 -871 575
-989 827 27
9 489 513
-496 -394 723
-678 543 675
-974 573 315
521 -703 401
-521 122 763
464 -965 708
-938 730 661
159 941 477
260 -955 392
-310 -838 461
324 843 434
685 542 598
-123 123 25
-952 231 848
85 995 22
-650 -75 652
929 -594 51
-632 -766 862
193 729 71
66 127 13
960 -53 847
639 535 967
-941 456 968
182 768 616
287 28 283
683 880 985
738 586 105
841 -522 10
13 -737 311
541 -862 506
-639 635 220
361 387
385 164
764 908

60 6
-956 -164 168
317 949 808
318 670 269
430 220 572
392 584 147
988 668 793
258 -515 186
182 -363 215
38 670 616
205 -373 976
-547 414 36
-345 375 664
301 940 754
679 764 532
481 -926 986
-659 -605 177
-398 -704 346
11 914 326
-961 -975 541
967 -484 532
628 810 799
69 -406 460
-173 357 872
27 -44 602
353 101 580
150 -700 949
-88 903 960
462 779 617
-451 -487 99
868 -104 103
494 -910 879
391 538 791
-727 -456 722
360 -724 126
175 -839 748
967 -651 505
-7 571 108
-485 986 223
-904 -914 329
927 103 448
-250 -671 423
261 615 554
621 217 149
-426 -769 950
107 764 186
651 214 953
-164 -998 737
477 639 157
-957 -689 84
-772 -796 262
411 -139 28
730 -19 456
-456 912 856
-305 -27 564
-218 0 362
-11 -70 913
-305 670 309
-205 324 575
88 419 166
-21 872 573
-537 167
561 379
849 -176
-862 -780
419 292
800 839

61 6
-397 -387 291
-720 497 653
940 459 681
582 -494 563
645 -496 564
-926 -862 558
-784 178 624
-997 133 560
257 -697 245
-599 1000 307
317 615 555
-325 644 43
-593 -588 24
627 -379 153
-783 -497 68
396 262 381
-632 709 796
-805 -546 112
-669 -75 832
-63 74 967
-470 -803 283
-985 -15 948
-327 -808 564
-837 530 744
961 263 243
513 -518 514
75 -137 955
421 -29 137
990 885 178
-68 -758 169
-499 -255 539
-45 -607 958
-551 777 957
-371 -304 413
691 -123 468
959 49 455
490 901 778
587 73 575
-779 619 354
-360 894 954
-211 621 314
253 -133 634
410 -619 707
-735 965 780
75 78 882
-9 -73 24
665 926 709
634 -683 632
140 657 418
361 276 281
3 37 295
806 599 53
722 -150 595
892 -960 307
965 -802 287
-142 404 329
-151 303 687
-734 -439 618
-334 302 128
22 765 237
-189 77 339
176 -478
615 534
-519 -733
-798 -820
-51 -137
-858 -576

72 4
-387 477 420
171 191 627
771 -655 963
-508 532 738
953 -949 418
638 600 264
-588 892 480
811 161 846
-295 -290 285
641 924 198
-589 -589 748
-985 -574 615
-699 -474 237
-408 -342 536
-893 -16 85
-469 -547 691
-361 172 883
-420 -256 201
597 515 790
122 671 456
-242 -71 131
-463 -135 171
-422 -565 437
488 -177 842
-809 -778 472
-580 -230 252
95 282 444
-735 -535 832
848 505 174
137 -735 403
-88 634 940
542 -308 263
66 281 453
-398 994 506
546 582 279
-433 729 794
-687 -113 829
-29 -826 357
546 91 13
218 256 93
-182 885 461
-29 265 859
460 645 394
26 -640 501
321 -205 148
564 967 988
312 173 804
-580 835 339
429 812 43
-413 811 375
607 199 231
-470 476 801
-743 384 630
-861 -451 170
694 -574 782
163 -714 314
-927 -349 2
218 527 765
-451 528 423
491 339 433
-50 212 208
-553 699 280
-784 -850 70
-780 742 526
-329 -400 850
-205 196 149
-449 -203 132
-281 -11 56
238 285 113
812 -818 347
-637 -106 518
-764 902 619
123 -965
618 -423
-92 -256
904 667

95 9
541 783 175
-931 818 364
-179 -980 981
-415 -441 655
-121 -783 595
910 -310 56
435 775 204
908 -699 308
-146 706 611
279 -829 62
-279 167 237
-629 589 616
-813 -188 843
182 403 347
79 741 520
882 149 412
329 -626 953
673 636 57
-867 -88 961
-770 -831 253
-725 863 717
-352 737 863
145 -423 746
-998 27 17
-587 90 206
401 -931 842
77 -454 456
-808 279 571
-801 -584 830
29 -633 15
-583 -183 212
-829 -600 179
740 752 503
288 941 56
41 457 266
-616 -196 242
-666 -629 971
783 -140 446
180 760 213
-451 648 132
867 108 620
-982 -558 286
-86 -957 484
145 -984 703
-464 564 413
186 -847 615
120 -707 352
-118 318 359
-744 -453 519
701 985 431
-366 216 878
278 318 12
-503 -733 5
164 -784 647
-620 -93 252
-863 -277 24
180 462 619
-618 488 396
-465 -854 586
-963 649 823
808 -905 170
662 685 363
324 -603 460
231 -857 276
849 406 358
-632 -238 8
-345 815 708
173 -960 436
-54 -364 418
-183 480 20
-374 847 790
853 134 633
180 166 42
-251 -78 71
523 315 74
865 786 434
-934 -962 806
-789 727 444
228 -192 851
646 579 804
-516 -492 803
371 -643 907
999 -697 207
-605 345 604
-741 332 796
440 -18 65
267 -774 590
-682 -634 422
367 489 849
-727 962 756
-562 -899 885
930 -727 754
459 807 687
-606 938 678
320 625 852
293 655
-494 -990
909 -58
656 348
-406 849
-326 924
-915 496
-288 577
-648 939

36 5
481 240 544
130 306 634
644 -256 656
-223 548 238
-52 376 106
-407 -26 400
-161 -370 347
997 -379 376
-474 -496 290
-554 -703 100
521 -464 500
327 945 17
911 -330 428
328 385 613
-822 142 333
-512 41 824
-793 -592 681
-266 518 260
77 850 808
167 -266 159
734 648 352
777 259 992
-472 310 886
-856 -386 409
751 -293 128
499 839 133
-689 -447 595
-40 742 330
341 -539 106
-252 612 876
302 -730 319
625 222 80
-867 -524 167
-708 127 345
605 225 446
429 914 933
963 46
-496 954
221 786
902 -841
48 -806

90 8
-879 -904 504
-456 -698 950
-213 785 818
705 -239 216
969 -994 170
233 555 692
-437 -532 73
764 -862 600
-773 -495 571
216 219 66
-84 344 959
-997 441 466
858 809 386
-314 -229 473
-309 996 143
746 69 869
-784 768 677
-72 987 15
-744 -725 548
-310 324 626
-151 -273 693
-605 204 43
21 -427 44
-383 -529 385
213 800 798
669 -217 795
37 -620 67
408 700 44
303 8 123
-70 881 849
970 -47 413
-744 -570 708
-605 376 281
904 227 749
-402 442 366
921 -432 972
-237 392 903
-705 62 358
-820 -749 503
-593 -401 648
49 -248 489
-384 450 138
-112 478 249
315 782 407
625 -948 906
432 -746 347
18 -895 679
435 883 624
-578 122 758
-71 -404 277
-951 -901 362
6 439 5
-652 -726 468
231 324 60
-430 650 189
759 651 108
-875 -159 863
-782 152 91
728 132 806
716 -370 39
-292 -45 544
-747 447 669
-570 936 729
267 900 588
887 12 26
993 387 751
624 -264 26
249 714 413
617 194 619
742 -251 185
937 590 883
-328 284 645
-427 739 363
793 551 424
-330 944 227
291 -528 13
-241 573 873
-701 322 446
951 -407 563
-272 388 866
868 -826 595
-813 5 235
958 -98 768
761 -790 812
-767 306 331
-678 902 276
977 641 265
400 -371 751
616 931 72
-762 77 561
899 638
-555 -730
324 -395
998 362
-752 -170
-733 -362
-745 776
298 576

36 8
-406 448 62
1 625 527
108 983 82
430 -342 876
-696 664 972
-388 236 694
61 888 163
-560 -202 545
-558 124 15
-770 23 151
680 -262 846
-977 -196 515
-656 217 603
42 920 927
-488 616 350
411 245 250
270 945 578
-959 -188 124
612 -976 578
335 379 798
-213 -492 480
1000 -690 240
-962 -553 777
535 -575 225
538 467 18
517 -590 33
416 -994 380
179 -678 356
9 505 416
154 -40 580
217 269 20
-574 -839 155
7 112 808
-124 -597 205
447 435 746
-188 222 372
-966 437
-781 -837
-495 157
-123 768
477 -395
-904 823
-267 112
-320 110

69 4
612 -169 455
650 590 894
800 523 530
545 358 284
-306 715 342
-669 -383 818
409 885 563
958 -716 586
662 108 701
-28 932 477
704 -917 392
974 -311 45
-76 422 406
-983 -876 258
296 -853 577
427 -605 785
893 -353 248
-707 -517 49
145 621 735
-196 -470 507
-344 -540 774
-802 -697 369
-453 -857 631
-748 -868 710
-44 135 436
-41 224 48
-308 -987 525
767 669 925
-627 367 369
-238 -97 591
938 523 923
546 67 990
869 579 72
-78 -670 569
-661 304 608
-394 -168 388
312 892 163
-318 100 945
161 79 644
760 689 410
-399 -593 896
612 754 398
619 -77 808
-648 -925 574
657 204 767
465 -79 727
622 552 23
837 460 437
-938 -898 583
-383 996 593
-246 978 647
169 86 245
704 -552 272
-753 -142 131
689 -93 42
-833 -64 61
343 -448 472
659 493 776
-534 453 857
725 959 7
129 882 612
-412 -75 240
-341 953 83
791 -679 782
-920 268 800
177 947 189
669 755 852
-925 -70 787
801 569 70
996 538
-809 977
427 601
842 -90

83 6
933 304 914
913 917 804
25 835 948
759 -722 406
-332 -777 465
820 -289 721
-459 -245 487
-871 817 601
-729 -427 463
-15 -560 131
-206 -38 486
-856 675 287
804 -746 967
-537 81 126
-850 556 483
66 505 815
105 234 909
-256 317 854
-944 283 371
-176 327 650
-618 93 53
344 253 613
309 980 720
-392 293 406
572 349 802
638 -219 49
-848 362 42
694 -90 742
-867 686 925
112 -878 763
-27 815 990
625 -563 292
425 -511 302
-404 -183 851
-135 -806 247
465 -938 72
-150 955 481
634 -283 354
-768 842 938
694 -843 233
-11 777 678
893 -923 88
-389 -879 324
411 518 568
566 -744 698
-383 279 383
-122 -12 157
-16 -535 828
287 -373 810
-873 -83 991
979 -217 144
15 273 964
373 -291 313
579 178 415
-227 -321 684
670 -415 161
975 -306 645
287 -447 579
660 104 360
203 -53 604
-860 962 697
-799 -933 922
104 749 943
413 -227 460
-760 -500 273
353 -661 900
77 174 822
686 657 406
298 929 502
702 -352 545
612 -76 270
415 808 443
549 -159 140
838 -386 265
-551 -568 604
987 12 948
426 -488 978
684 -71 815
645 -550 97
-907 296 981
-82 155 624
156 23 35
761 919 17
-218 -211
874 893
246 -900
-797 -182
-406 -388
938 -857

19 8
911 515 365
-569 -654 452
-362 794 306
582 -541 732
-869 874 639
-505 522 884
-916 -398 524
986 374 722
-643 686 768
193 202 280
258 -956 320
629 -278 344
684 -207 859
-207 380 586
640 268 306
362 -224 471
-600 -29 686
820 790 679
345 -249 410
-263 -842
-560 150
426 307
-55 196
-413 676
-728 26
-674 845
113 722

23 1
-660 92 998
-420 142 521
943 881 894
741 -599 743
439 -334 167
-742 -227 232
-311 219 843
399 -510 486
-578 931 924
-708 -945 381
542 394 245
454 -628 745
-769 -907 246
-441 -738 297
-748 -152 319
805 166 763
76 -892 366
351 -57 693
-299 -416 913
-679 -151 975
-531 -992 281
-753 870 675
855 -971 580
-755 458

66 7
-454 348 432
81 -808 45
-107 -320 927
931 835 884
486 528 557
-149 -112 759
-556 -159 512
-682 217 932
-717 -690 88
511 -273 853
-419 10 918
85 322 751
62 512 166
-722 -380 741
651 838 436
-808 62 760
141 -992 378
-83 -778 852
-403 414 436
-12 421 914
16 783 768
-41 -611 128
527 520 2
365 -595 111
634 710 1
-748 -702 771
-451 -62 673
-704 -97 889
-521 131 705
-4 -55 108
570 151 293
-281 284 306
-882 -70 747
-284 -264 881
-106 438 841
-846 549 774
157 -579 196
650 120 123
-970 -781 631
-106 -576 286
-276 -430 543
919 288 203
53 -460 166
734 -339 971
739 744 610
905 -550 102
384 -208 138
435 -480 129
-627 -835 911
-301 613 648
-857 -337 785
80 -447 709
359 -777 349
-245 802 431
263 -351 823
-354 966 438
298 132 362
-345 451 435
924 277 531
-239 -438 237
43 -663 219
779 -522 932
-229 -32 887
-234 -642 827
-147 556 754
859 504 200
453 751
-373 418
53 -611
758 -90
-284 -95
-595 -571
703 -77

72 5
-282 -496 783
769 287 561
-748 576 566
-769 -748 42
-782 107 295
-734 -957 348
-336 990 394
-472 989 776
-627 -165 611
-213 -271 905
858 832 897
-928 810 63
-31 -221 576
-120 -543 108
187 701 921
-953 254 315
-891 460 795
507 -310 595
958 -357 945
280 531 644
916 -200 750
-961 618 784
378 273 769
-395 287 840
-463 22 481
766 25 71
-603 371 348
-200 -455 459
-144 -999 838
-841 191 677
940 176 845
638 -335 330
-472 291 583
-985 -499 256
-520 419 352
-40 -218 185
-948 384 551
